gene_id	SET1A mean gb	SET1A mean promoter	ZC3H4 mean gb	ZC3H4 mean promoter	H3K4me3 mean gb	H3K4me3 mean promoter
ENSMUSG00000037787	0.060852356	0.4449859	0.3595985	0.18773405	0.04418677	0.2033641
ENSMUSG00000022750	0.032011542	0.25203165	-0.025638321	0.15605757	0.015232911	0.11148273
ENSMUSG00000026833	0.012772101	0.027502507	-0.13597624	-0.074046426	0.07922635	0.1187152
ENSMUSG00000025192	0.03145697	0.0583655	-0.03838071	0.015110487	0.05265787	0.109837905
ENSMUSG00000086596	0.033397976	-0.017032478	0.072597645	0.07559519	0.0372309	0.019119734
ENSMUSG00000027940	0.1987291	-0.077950746	0.42987198	-0.13189092	0.0692181	-0.08714082
ENSMUSG00000029699	0.21351486	-0.056671977	0.6847838	0.18914492	0.028080463	-0.062640145
ENSMUSG00000021732	0.024210239	-0.11613729	-0.1304386	0.10593525	-0.03643401	-0.031874444
ENSMUSG00000060227	0.048462283	0.3285684	0.11867129	0.26623014	0.040882777	0.20997787
ENSMUSG00000044730	0.03835277	0.30589762	0.08248561	0.15057173	0.021754742	0.22076091
ENSMUSG00000028907	0.056970946	0.19272415	0.15305492	0.1378188	0.049675602	0.15619688
ENSMUSG00000034449	0.048214037	0.16546744	0.30049613	0.18592839	0.030005177	0.09812995
ENSMUSG00000047866	0.029639574	0.25596443	0.041634496	0.16547823	-0.016974065	0.16644813
ENSMUSG00000031950	0.08305453	0.2855416	0.28957182	0.26511687	0.096892	0.17181826
ENSMUSG00000029186	0.03540795	0.23056562	0.038497023	0.16469121	0.04303841	0.1619864
ENSMUSG00000017221	0.051781416	0.45709017	0.21203656	0.2361128	0.07369636	0.23673181
ENSMUSG00000020422	0.106940426	0.13690968	0.49602243	0.24402097	0.07677231	0.10354088
ENSMUSG00000041438	0.05966898	0.4551374	0.2734764	0.2716863	0.045725305	0.22888033
ENSMUSG00000029246	0.05604259	0.46431392	0.201595	0.30345613	0.11160484	0.26195866
ENSMUSG00000005417	0.029460378	0.17537196	-0.01788568	0.006773656	0.018550416	0.18545854
ENSMUSG00000036036	0.2093686	-0.013378077	0.6040772	0.2437107	0.097890936	-0.052732375
ENSMUSG00000024843	0.055085782	0.31389406	0.15722091	0.21959184	0.08100911	0.18116885
ENSMUSG00000001525	0.25402126	0.35158634	0.7192406	0.3314323	0.13791932	0.1957763
ENSMUSG00000000378	0.045760956	0.41536686	0.07332681	0.29977113	0.054065596	0.2144336
ENSMUSG00000021670	0.05033992	0.3203963	0.2023819	0.2021052	0.061516717	0.19451472
ENSMUSG00000034312	0.020760596	0.21647142	-0.031876903	0.09402221	0.052094746	0.1717882
ENSMUSG00000002028	0.037592635	0.44531944	0.0050824084	0.1897334	0.055402	0.2830867
ENSMUSG00000031314	0.0036426028	0.26591244	0.122008316	0.22675522	-0.04426574	0.08119022
ENSMUSG00000027018	0.06761325	0.35381836	0.2998516	0.28729334	0.06695231	0.13576153
ENSMUSG00000001985	0.061338216	0.07894152	0.31401357	0.18441214	0.049594577	0.110827915
ENSMUSG00000042529	0.029357731	0.16540752	-0.11501673	0.11973787	0.012775041	0.1265141
ENSMUSG00000015750	0.054536786	0.27741	0.20333974	0.1494038	0.07269205	0.17355007
ENSMUSG00000039828	0.025113268	0.40994856	-0.099765204	0.17735757	0.0076230397	0.23268966
ENSMUSG00000021366	0.023058942	0.23282088	-0.110665485	0.26102662	0.059077308	0.1730469
ENSMUSG00000055932	0.03647043	0.22339049	0.10981236	0.13175754	0.04318764	0.15825641
ENSMUSG00000039601	0.01719323	0.06228591	-0.11471686	0.013780912	0.031854946	0.11240438
ENSMUSG00000024913	0.028738234	0.18361321	-0.06171426	0.15269962	0.047085505	0.12977035
ENSMUSG00000051910	0.01828075	-0.08293286	-0.08195316	-0.024455013	0.026865015	-0.06014334
ENSMUSG00000021846	0.015610604	0.013827794	-0.16440088	0.01853066	0.018482232	0.12836163
ENSMUSG00000030386	0.021797914	0.210231	-0.036955908	0.089667894	0.03613014	0.13915017
ENSMUSG00000068250	0.043980412	0.34427387	0.22237556	0.26331976	0.028344871	0.15912001
ENSMUSG00000008036	0.024297928	0.24820705	-0.032371826	0.038663235	0.036378697	0.17893103
ENSMUSG00000022174	0.04496321	0.20190196	0.13076396	0.19826914	0.05984431	0.14835651
ENSMUSG00000052593	0.03687549	0.35379755	0.06406464	0.24622262	0.031089697	0.22264586
ENSMUSG00000024456	0.06528783	0.29604113	0.2505298	0.1946927	0.064218044	0.15225032
ENSMUSG00000038151	0.10104215	0.03530551	0.3721471	0.1658331	0.05256494	0.06449282
ENSMUSG00000044098	0.039699756	0.39105722	0.04302238	0.19906607	0.07566649	0.22034045
ENSMUSG00000027668	0.02846397	0.21673621	-0.06849025	0.14179105	0.010188803	0.15579388
ENSMUSG00000048581	0.021465834	0.065831736	-0.08054352	0.12623392	-0.022594802	0.024228554
ENSMUSG00000035621	0.18300837	0.2994791	0.5272162	0.29915866	0.123433255	0.16746277
ENSMUSG00000028233	0.035494063	0.3954772	0.12761301	0.18374465	0.02096798	0.20748018
ENSMUSG00000031955	0.08219013	0.2089581	0.14251997	0.101428196	0.07408084	0.19670609
ENSMUSG00000061576	0.014703009	-0.06580053	-0.15172602	0.0686694	0.0028375103	0.03444295
ENSMUSG00000057666	0.36884654	0.22844271	0.9992369	0.30051455	0.09453327	0.1715623
ENSMUSG00000048118	0.025182158	0.43980628	-0.12144501	0.19992827	0.047927283	0.28404334
ENSMUSG00000032715	0.091868475	0.18914819	0.48241612	0.27554592	0.092163906	0.111196466
ENSMUSG00000063531	0.031573527	0.054352816	-0.13440578	0.090941824	0.023664467	0.07627703
ENSMUSG00000019188	0.12972596	0.23568292	0.51073825	0.20148742	0.070870645	0.15080792
ENSMUSG00000029426	0.05129573	0.2415852	0.07119269	0.15414011	0.06415735	0.15852906
ENSMUSG00000020493	0.030422585	0.343291	0.03516884	0.18962704	0.0025116114	0.22147068
ENSMUSG00000017417	0.088174336	0.12959254	0.3789089	0.15331142	0.0468867	0.09757595
ENSMUSG00000042109	0.052425724	-0.08485631	0.20393637	-0.01658973	0.018091064	0.0008316998
ENSMUSG00000073987	0.0150349755	0.083678626	-0.1677457	0.07267866	-0.058635145	0.1417453
ENSMUSG00000047731	0.049924683	0.17633283	0.0722953	0.17245507	0.06628249	0.15289219
ENSMUSG00000057738	0.038291596	0.36090392	0.115532316	0.18934199	0.029765563	0.18727557
ENSMUSG00000040511	0.05658569	0.22935382	0.24460864	0.19031	0.047093153	0.13054645
ENSMUSG00000071533	0.062146746	0.39857054	0.2702501	0.21243514	0.07442764	0.2459429
ENSMUSG00000028403	0.026427414	0.1847187	-0.055343952	0.17305955	0.014428933	0.100266226
ENSMUSG00000032599	0.053637724	0.26859233	0.15468924	0.23084487	0.06956586	0.17935033
ENSMUSG00000041712	0.083987094	0.3955468	0.44233984	0.28276578	0.10327621	0.22104716
ENSMUSG00000046230	0.023675233	0.18442789	-0.10609727	0.16238481	0.011501232	0.17879052
ENSMUSG00000028152	0.037765004	0.18677036	-0.019857617	0.16957502	0.05869003	0.13379683
ENSMUSG00000011179	0.1650308	0.376389	0.6044862	0.29213467	0.11180987	0.19466348
ENSMUSG00000026788	0.063733555	0.29524794	0.2697086	0.17832993	0.076280236	0.16710256
ENSMUSG00000052459	0.039482187	0.5313394	0.11054976	0.30001187	0.053466644	0.24432962
ENSMUSG00000057363	0.02835782	0.2844093	-0.07719915	0.18353885	0.018825445	0.20528086
ENSMUSG00000019828	0.0031152398	-0.15078992	-0.1910481	-0.12671138	-0.0009652913	-0.03954121
ENSMUSG00000006335	0.04031221	0.40236816	0.17139636	0.17244399	0.044441745	0.25412342
ENSMUSG00000022432	0.046020728	0.1608317	0.2108076	0.2541452	0.04160585	0.05723135
ENSMUSG00000052456	0.10205936	0.2784736	0.5265009	0.23352799	0.054990858	0.14267266
ENSMUSG00000026708	0.0370328	0.26877043	0.082239196	0.21707968	0.07393111	0.21684435
ENSMUSG00000109824	0.02281919	-0.11954768	-0.06807478	-0.31257403	0.050615955	-0.16942787
ENSMUSG00000073982	0.032984875	0.2865563	0.13814072	0.20931081	0.06128121	0.18073216
ENSMUSG00000033107	0.06566302	0.22553496	0.32599473	0.28287557	0.09602097	0.045333993
ENSMUSG00000045699	-0.61765087	-0.61523527	-0.59706795	-0.28170833	-0.2142192	-0.27472806
ENSMUSG00000029050	0.0731591	0.1363725	0.19966382	0.13012487	0.06281276	0.15389156
ENSMUSG00000047940	0.01924791	0.18935038	-0.17621887	0.088909306	0.0070297183	0.093184784
ENSMUSG00000040003	0.020090781	0.051468913	-0.13057904	0.13051602	-0.004380598	0.15577677
ENSMUSG00000023079	0.08098267	0.25202194	0.34985998	0.2416036	0.07759386	0.12989679
ENSMUSG00000023951	0.06272315	0.15868092	0.16451736	0.105329454	0.061563645	0.16772097
ENSMUSG00000001416	0.06242057	0.39788073	0.23917814	0.29577985	0.09447645	0.23440164
ENSMUSG00000041570	0.032421988	0.29028773	-0.035843037	0.14745659	0.03104909	0.18761994
ENSMUSG00000037112	0.03918863	0.2504321	0.20976177	0.15975238	0.009554804	0.1602878
ENSMUSG00000043671	0.033012927	0.28893095	0.012574824	0.18731065	0.043820083	0.14890824
ENSMUSG00000055917	0.026749587	0.35413674	-0.05373231	0.2080675	0.04510854	0.25545266
ENSMUSG00000029247	0.103541546	0.46375602	0.507104	0.2825303	0.10178087	0.23556456
ENSMUSG00000057977	0.01851662	-0.07924671	-0.12962778	-0.14893883	0.05738857	-0.11215292
ENSMUSG00000027293	0.036205154	0.25425145	0.15810066	0.093262024	0.012985981	0.16342999
ENSMUSG00000024521	0.10957869	0.103838496	0.30888647	0.19744273	0.06816804	0.10745699
ENSMUSG00000037447	0.060283337	0.13407172	0.09228617	0.18667655	0.07623617	0.07610553
ENSMUSG00000030983	0.02615349	0.38793415	0.13749914	0.21011268	0.053109944	0.24078318
ENSMUSG00000020869	0.06982262	0.26711285	0.3870075	0.19727504	0.055190705	0.1650611
ENSMUSG00000033411	0.052342657	0.41139334	0.19344288	0.2663568	0.078799486	0.23709825
ENSMUSG00000025083	0.023336554	-0.018597761	-0.049154144	0.10747414	0.04050725	0.053094007
ENSMUSG00000039967	0.06907744	0.3358892	0.2294671	0.3150355	0.10518417	0.17302696
ENSMUSG00000020048	0.063100085	0.39120176	0.3101786	0.26935455	0.087206885	0.22804336
ENSMUSG00000054766	0.21947557	0.3744206	0.63228774	0.3293675	0.13523404	0.19092925
ENSMUSG00000014245	0.15834647	0.42070135	0.64679116	0.2929652	0.08909173	0.1890614
ENSMUSG00000031171	0.033055287	0.22284704	0.3034386	0.2560342	0.063813224	0.10475139
ENSMUSG00000033364	0.10422204	-0.116978124	0.3294769	-0.12082914	0.028081646	-0.056977287
ENSMUSG00000053175	0.18280052	0.06640688	0.67005086	0.27314362	0.080918126	0.069535226
ENSMUSG00000025234	0.050117597	0.4214675	0.13649237	0.24165261	0.07416892	0.24730541
ENSMUSG00000056014	0.016479794	-0.030872107	-0.09502608	0.004614657	-0.023620203	0.047377635
ENSMUSG00000070002	0.04227242	0.33328006	0.187253	0.22663827	0.051273998	0.19517109
ENSMUSG00000041923	0.013866644	-0.032278266	-0.16650179	0.040638264	0.045832764	0.053574428
ENSMUSG00000062866	0.013618589	-0.02930855	-0.18094109	-0.07945837	0.0018835373	0.11319053
ENSMUSG00000051329	0.09065987	-0.07451935	0.37298137	0.20045361	0.00314662	-0.047963884
ENSMUSG00000030655	0.045710154	0.31987146	0.101127036	0.23087305	0.058171142	0.19638552
ENSMUSG00000064194	0.07929335	0.19491741	0.41783646	0.19829671	0.052964363	0.13666098
ENSMUSG00000074398	0.25220215	-0.08136273	0.6061022	0.00415327	0.10822742	-0.032927837
ENSMUSG00000029147	0.07907909	0.47293907	0.25231197	0.33163694	0.13123877	0.25484663
ENSMUSG00000011256	0.07518558	0.16476068	0.32223475	0.20227881	0.05799933	0.1070598
ENSMUSG00000037523	0.03527618	0.09753726	0.12702411	0.1320684	0.020325107	0.102436475
ENSMUSG00000003868	0.11861254	0.06606347	0.29766002	0.122649446	0.07769311	0.050252214
ENSMUSG00000026028	0.03536328	0.32634583	0.059312955	0.15887043	0.048288874	0.229163
ENSMUSG00000052572	0.016678315	0.036754224	-0.14802904	0.0449225	-0.011452349	0.08095806
ENSMUSG00000031075	0.012511467	-0.15852724	-0.14024365	-0.09317155	0.00091422827	0.016955711
ENSMUSG00000052446	0.106821686	0.2874579	0.43399763	0.25359654	0.09258424	0.20057853
ENSMUSG00000113358	-0.010125684	-0.1418287	-0.16226672	-0.2025917	0.007912093	-0.12184858
ENSMUSG00000015243	0.02411119	0.140689	0.05748197	0.24470878	0.0542285	0.087136135
ENSMUSG00000041147	0.04182632	0.36153996	0.11279546	0.27958384	0.024156848	0.16021413
ENSMUSG00000052926	0.11438443	0.2667697	0.3267531	0.26203772	0.10539381	0.20257732
ENSMUSG00000002968	0.047427386	0.36531278	0.21536368	0.19026701	0.063815884	0.19146836
ENSMUSG00000033282	0.027693694	0.2120222	0.00042451627	0.11745784	-0.040308997	0.15954854
ENSMUSG00000020180	0.054156836	0.46427816	0.3088445	0.21178013	0.07458804	0.23394321
ENSMUSG00000017969	0.06617752	-0.11528186	0.23889446	-0.028919177	0.049886845	0.0296324
ENSMUSG00000000148	0.03022746	0.3811908	-0.004609454	0.22654301	-0.00025865954	0.23894463
ENSMUSG00000050668	0.021968376	0.250913	0.031529453	0.038532108	0.014825383	0.2218595
ENSMUSG00000115092	0.08533805	0.3044979	0.41686955	0.26594865	0.07008377	0.119806804
ENSMUSG00000031357	0.020843906	0.23721336	-0.16739741	0.02337681	0.013999957	0.15425427
ENSMUSG00000022911	0.02872212	0.26413375	-0.051011197	0.14242117	-0.0026874512	0.15028514
ENSMUSG00000018697	0.036429662	0.26985478	0.05860252	0.23484044	-0.008134135	0.1281564
ENSMUSG00000039335	-0.005506405	-0.15089455	-0.1762084	-0.21156299	-0.010549272	-0.11271654
ENSMUSG00000025228	0.039058875	0.3048779	0.0437529	0.12827492	0.05768574	0.19036724
ENSMUSG00000032579	-0.11083289	-0.6052577	-0.18124446	-0.2577625	-0.042486146	-0.24254464
ENSMUSG00000040731	0.0888552	0.44468302	0.41121358	0.28231254	0.09846362	0.19690022
ENSMUSG00000042066	0.04103103	0.081073485	0.040534556	0.096042655	0.055525485	0.117970236
ENSMUSG00000067285	0.010845408	-0.1387866	-0.13646191	-0.14353022	0.06809077	-0.09046734
ENSMUSG00000020530	0.07373222	0.4619983	0.36003935	0.28174394	0.08688177	0.21351837
ENSMUSG00000045576	0.035611894	0.37429294	-0.025659896	0.24390694	0.04035309	0.2728536
ENSMUSG00000046591	0.05357671	0.3142079	0.27361584	0.21650882	0.0681584	0.18950216
ENSMUSG00000031754	0.049378812	0.37219754	0.23528211	0.21759331	0.071372	0.23202586
ENSMUSG00000026342	0.029096134	0.32917306	0.024354598	0.22096004	-0.07884262	0.16697183
ENSMUSG00000022536	0.03845333	0.3296705	0.12100013	0.24000417	0.03313283	0.2166901
ENSMUSG00000018900	0.032986887	0.23183994	-0.0063682445	0.11934677	0.0018601951	0.14366715
ENSMUSG00000040195	0.06358285	0.29654676	0.17029734	0.2739329	0.09826367	0.15922774
ENSMUSG00000097639	0.049547795	0.24702685	0.3040302	0.27539113	0.06390891	0.099141724
ENSMUSG00000036529	0.023381114	0.24343361	-0.13702518	0.12896904	0.03900374	0.19840479
ENSMUSG00000022124	0.08982021	0.4523459	0.36781293	0.32131848	0.11577924	0.1850379
ENSMUSG00000050447	0.012836852	0.078333095	-0.16934691	-0.033835884	-0.03900024	0.17744493
ENSMUSG00000026987	0.04343033	0.094837256	0.067758165	0.16130814	0.04164097	0.08873648
ENSMUSG00000027828	0.058790516	0.24855627	0.19792555	0.19493718	0.06280602	0.17243578
ENSMUSG00000039671	0.1521493	-0.029172836	0.549063	0.1212307	0.062495112	0.015608013
