gene_id	SET1A mean gb	SET1A mean promoter	ZC3H4 mean gb	ZC3H4 mean promoter	H3K4me3 mean gb	H3K4me3 mean promoter
ENSMUSG00000050912	0.042426284	0.28827813	0.31452098	0.19183645	0.03735603	0.1579306
ENSMUSG00000028345	0.0456115	0.3502411	0.15405864	0.20656145	0.06342113	0.20775278
ENSMUSG00000022974	0.042433377	0.374965	0.17107143	0.22333588	0.059672587	0.21160504
ENSMUSG00000050410	0.16519894	0.14478076	0.6081252	0.21482429	0.061990518	0.10003536
ENSMUSG00000068463	0.0036880285	-0.102494605	-0.12478325	-0.090409815	0.05500142	-0.08792965
ENSMUSG00000018893	0.057400357	-0.09076269	0.008486094	-0.035576135	0.042680737	-0.03902836
ENSMUSG00000038298	0.026615506	-0.12764867	-0.07957042	-0.10332358	-0.00428467	-0.041104343
ENSMUSG00000065979	0.008754508	0.19244267	-0.20633386	0.13158964	0.048702277	0.1884336
ENSMUSG00000034981	0.01664588	0.06580377	-0.16267677	-0.04239266	-0.01618697	0.13571532
ENSMUSG00000039153	0.012228806	-0.15923716	-0.16213943	-0.12560351	0.044668116	-0.06939142
ENSMUSG00000026611	0.024643261	0.1668337	-0.11142678	0.17164649	0.018542834	0.14501102
ENSMUSG00000100954	-0.011874284	0.37019306	-0.19463249	0.19298084	0.07625377	0.29905096
ENSMUSG00000086822	0.07832763	0.1384458	0.35991833	0.2911231	0.06257502	-0.03824758
ENSMUSG00000031142	-0.09024402	-0.19492584	-0.063198715	-0.13067988	0.066961214	-0.08359288
ENSMUSG00000055240	0.02937122	0.24310726	0.18635982	0.13416317	0.038502045	0.17744842
ENSMUSG00000027593	0.046790775	0.421565	0.13904019	0.22992112	0.075273514	0.21116588
ENSMUSG00000020335	0.033356167	0.018062564	-0.04502404	0.0034207786	0.01796331	0.059737965
ENSMUSG00000034958	0.037946712	0.043263737	0.028252464	0.15451215	0.022634191	-0.024277851
ENSMUSG00000028976	0.0645834	-0.021698298	0.21900457	0.07540656	0.052691225	0.00073832675
ENSMUSG00000100002	0.025199562	0.32503492	-0.104368635	0.27201945	-0.04896628	0.18011169
ENSMUSG00000035620	0.037831776	0.26181778	0.045036156	0.15518393	0.039230336	0.18577783
ENSMUSG00000043909	0.036444034	0.22721247	0.09935806	0.1502522	0.016775321	0.15082322
ENSMUSG00000043987	0.022664238	0.191586	-0.12017016	0.113076925	0.06105642	0.14222772
ENSMUSG00000078681	0.14016753	-0.08052463	0.39199826	-0.15513086	0.06960021	-0.08287078
ENSMUSG00000092310	0.18801004	-0.0088774	0.513886	0.08925767	0.090481	0.013780278
ENSMUSG00000109248	0.03993703	-0.107932575	0.044995405	-0.11129149	0.04261218	-0.087586924
ENSMUSG00000117637	0.031234017	0.43126178	0.046505544	0.2096265	0.0010627599	0.21769933
ENSMUSG00000055978	0.053297304	-0.06290929	0.15634438	-0.0017896956	0.042969387	-0.022553504
ENSMUSG00000021930	0.031321306	0.28173292	0.10267662	0.22327949	-0.0060933875	0.16221493
ENSMUSG00000035901	0.03789314	0.18181685	0.05094227	0.093627274	0.039264135	0.1305119
ENSMUSG00000029681	0.07468143	0.45180225	0.44878995	0.26412678	0.08448519	0.16887763
ENSMUSG00000068745	0.043263897	-0.10187815	-0.012328984	-0.12275324	0.051233698	-0.10508352
ENSMUSG00000110554	0.024455078	0.08680184	-0.074268535	0.18234646	-0.00855249	-0.028676078
ENSMUSG00000040850	0.050704423	0.3073506	0.16289636	0.2695896	0.080097385	0.19273688
ENSMUSG00000030177	0.038217682	0.089840405	0.048736848	0.15354696	0.02918284	0.10788865
ENSMUSG00000050439	0.01630904	-0.06470139	-0.17789605	-0.07067558	-0.005875056	-0.08668648
ENSMUSG00000006494	0.07873363	0.35010856	0.27559674	0.32512876	0.12413348	0.14894451
ENSMUSG00000111504	0.025981355	0.01745467	-0.18444353	0.041107062	-0.011074249	-0.03550313
ENSMUSG00000040732	0.009247402	-0.17487703	-0.12482901	-0.07156306	0.040018998	0.003861671
ENSMUSG00000029882	0.03016337	-0.1350268	-0.05986744	-0.15017352	-0.0053319344	-0.053181387
ENSMUSG00000102483	0.033455357	-0.05087888	-0.018125549	0.043198198	0.010792625	-0.07566217
ENSMUSG00000059248	0.06108013	0.085030995	0.097705066	-0.11307472	0.057512116	0.17008382
ENSMUSG00000085102	0.030967189	0.31575754	-0.059539508	0.14055716	-0.025012093	0.23014009
ENSMUSG00000052738	0.029204082	0.305009	0.012621017	0.14832538	0.06053551	0.21934067
ENSMUSG00000004677	0.0199953	0.33338997	-0.030351277	0.17300794	0.024911195	0.23039192
ENSMUSG00000010538	0.11902827	0.37588924	0.54769653	0.26548663	0.06535434	0.18275659
ENSMUSG00000020290	-0.011469175	0.4350437	-0.101214856	0.31733716	0.1084751	0.26392147
ENSMUSG00000049439	0.035851948	0.27727482	0.081021294	0.24786356	0.00016714267	0.1539418
ENSMUSG00000022623	0.04271882	0.25559625	-0.03759606	0.13593541	0.078854114	0.19183594
ENSMUSG00000018965	0.13076764	0.41842476	0.54483104	0.29097617	0.1087503	0.2120971
ENSMUSG00000117781	0.01931724	-0.087016754	-0.13377887	0.009354262	-0.04213325	-0.05550598
ENSMUSG00000085419	0.078881375	-0.10597242	0.3430258	0.10388574	0.03651967	-0.034248386
ENSMUSG00000072905	-0.61765087	-0.61523527	-0.59706795	-0.28170833	-0.2142192	-0.27472806
ENSMUSG00000115456	0.05336396	-0.026644388	0.092813835	0.16456093	0.027584814	-0.07448882
ENSMUSG00000071072	0.1309295	0.5353587	0.5317651	0.32266134	0.11891508	0.21635753
ENSMUSG00000026864	0.09832663	0.46319732	0.502012	0.23814902	0.089401014	0.23395953
ENSMUSG00000099599	0.04404158	-0.09218415	-0.008974545	0.22632886	-0.007007162	-0.103605315
ENSMUSG00000041773	0.123987816	0.20050494	0.27605775	0.25594172	0.10525511	0.18272208
ENSMUSG00000111410	0.057957143	-0.063791536	0.054694448	-0.03400031	0.048543952	-0.071472354
ENSMUSG00000087456	-0.002280618	-0.12100742	-0.1478133	-0.14566028	-0.07979485	-0.11694682
ENSMUSG00000035529	0.017384462	0.39550903	0.08090571	0.2291488	0.0487561	0.2075995
ENSMUSG00000048930	0.06970699	0.43964726	0.35815194	0.21755296	0.07661208	0.23620519
ENSMUSG00000020396	0.050268076	0.2910249	0.02210723	0.11630896	0.075270325	0.1783412
ENSMUSG00000000078	0.14667995	0.28268588	0.4825792	0.31985936	0.14639115	0.17086
ENSMUSG00000047443	0.02718949	0.104982756	0.28687382	0.06539614	0.034026198	0.07099419
ENSMUSG00000100985	0.04170944	0.018553328	0.14135619	0.23139259	0.06333259	0.021663241
ENSMUSG00000085595	0.027507612	-0.095541626	-0.043791763	-0.3308751	0.0287187	-0.16690661
ENSMUSG00000010803	0.021183973	-0.118468285	-0.15942565	-0.13130653	-0.032792225	0.012322865
ENSMUSG00000045215	0.009783701	0.04964395	-0.19511007	0.04119886	-0.001975366	0.16355628
ENSMUSG00000030869	0.07281097	0.39884737	0.4129924	0.23479238	0.054597568	0.18562573
ENSMUSG00000066568	0.049006134	0.49132162	0.16267638	0.30836132	0.08957354	0.26818234
ENSMUSG00000042385	0.031898435	-0.038819537	-0.13315433	-0.06391473	0.04021229	-0.10780842
ENSMUSG00000040006	0.0677779	0.35909963	0.30270523	0.23789246	0.08326964	0.1985642
ENSMUSG00000029177	0.088254645	0.24944772	0.41124555	0.18344553	0.07130447	0.17951453
ENSMUSG00000031928	0.031159012	0.4404149	0.05366804	0.27433205	-0.0002084288	0.21164303
ENSMUSG00000085318	0.024794577	-0.14310801	-0.13859162	-0.12723154	0.04552465	-0.051689707
ENSMUSG00000099922	0.06077811	-0.05678323	0.27290237	0.23571396	0.021015465	-0.071931124
ENSMUSG00000035125	0.03369516	0.21118501	0.20672698	0.19401866	0.027408188	0.121955305
ENSMUSG00000009090	0.031176977	0.28543478	0.007816229	0.05537237	0.015041537	0.13830078
ENSMUSG00000016921	0.16900723	0.5417785	0.66272175	0.29230282	0.10363623	0.22738823
ENSMUSG00000023186	0.025708796	-0.05031296	-0.1495557	-0.052386202	-0.03348503	-0.0019082185
ENSMUSG00000109717	0.048720658	-0.10736476	0.053592686	-0.20465305	0.034773678	-0.1007385
ENSMUSG00000027778	0.03522227	0.42716214	0.08177081	0.25057846	0.00040272638	0.24162784
ENSMUSG00000017861	0.18195087	0.26444417	0.5786795	0.3286855	0.14526862	0.1519182
ENSMUSG00000002771	0.07150304	-0.07571929	0.089238405	-0.02369262	0.09332478	-0.0072169565
ENSMUSG00000110230	0.062261607	-0.037473958	0.15307459	0.25135627	0.052860755	-0.051859993
ENSMUSG00000072946	0.03636259	0.25028554	0.06162895	0.22201195	0.016196484	0.14887069
ENSMUSG00000037652	0.036215454	0.23555487	0.036923103	0.11407053	0.027284121	0.1626401
ENSMUSG00000039395	0.08222195	0.18984713	0.40101933	0.2869108	0.10286051	0.120578684
ENSMUSG00000110673	0.06953408	-0.026006166	0.256257	0.0143098775	0.050816707	-0.09591833
ENSMUSG00000038024	0.03351316	0.3263762	0.066379264	0.18935588	0.016673595	0.21182907
ENSMUSG00000053477	0.024527423	0.27165347	-0.098186836	0.2077948	0.0626767	0.11376989
ENSMUSG00000041741	0.019124161	-0.14324032	-0.01745718	-0.04649546	0.020999929	0.02896212
ENSMUSG00000045083	0.011326812	-0.063914716	-0.18183419	-0.047495916	-0.043391827	0.1185201
ENSMUSG00000048701	0.04430925	0.2436865	0.015987787	0.28215495	0.08896153	0.19774488
ENSMUSG00000021294	0.04074964	0.22190505	0.0038180214	0.16737168	0.07529616	0.15765385
ENSMUSG00000031851	0.08449414	-0.08723373	0.14687319	-0.06885884	0.075674295	-0.07876005
ENSMUSG00000047343	0.028429555	-0.16690086	0.40827927	0.12687278	0.012909414	-0.011315556
ENSMUSG00000086526	0.15733825	0.25232747	0.58795863	0.3106795	0.10407995	0.122711934
ENSMUSG00000020362	0.05375545	0.45386925	0.25729322	0.26342708	0.071892455	0.20015712
ENSMUSG00000090086	0.3695797	0.1903788	1.0312256	0.31852335	0.08041159	0.11431428
ENSMUSG00000061388	0.056167014	-0.092891626	0.09321823	-0.11381113	-0.012488979	-0.06838015
ENSMUSG00000033998	0.031747278	0.12006566	0.049428195	0.15547124	0.055179484	0.10747382
ENSMUSG00000113136	0.06088257	-0.1033331	0.0036113088	-0.18126819	0.092506915	-0.1254854
ENSMUSG00000030769	0.02947705	-0.07973019	-0.01552011	0.033091914	0.02439131	-0.0394587
ENSMUSG00000105987	0.073079854	0.48914084	0.31931025	0.32279113	0.11848663	0.20412631
ENSMUSG00000023963	0.025272613	0.13502102	-0.024609588	0.12694862	0.0045964546	0.14503624
ENSMUSG00000078676	0.12010346	-0.075680226	0.1967347	-0.06543952	0.059789203	-0.06854507
ENSMUSG00000052296	0.028575206	0.36024243	-0.077091604	0.17065172	0.05342498	0.24110653
ENSMUSG00000035047	0.059110764	0.29993564	0.33249778	0.20064236	0.046137746	0.12970838
ENSMUSG00000021337	0.008012257	-0.07075947	-0.19377157	-0.035032544	-0.055227134	-0.050986648
ENSMUSG00000029126	0.009278946	-0.056128755	-0.14861271	-0.037753504	-0.01998211	0.07184682
ENSMUSG00000116520	-0.014219245	-0.13662738	-0.17246233	-0.1927752	-0.010111077	-0.16660179
ENSMUSG00000048249	0.03868048	0.49199158	0.20024176	0.2900847	0.05238638	0.17567353
ENSMUSG00000096751	0.12769465	-0.08244271	0.42187944	0.242484	0.057056908	-0.030407049
ENSMUSG00000022807	0.033655684	0.30182788	0.05445294	0.09927344	0.021171698	0.18949476
ENSMUSG00000101895	0.029309038	0.009085981	-0.053573422	0.17625873	0.012207624	-0.10272726
ENSMUSG00000052760	-0.018304944	-0.08901287	-0.20255807	-0.07129871	0.06946399	-0.14512326
ENSMUSG00000060261	0.06585237	0.38003558	0.15187326	0.33492243	0.12242642	0.19426891
ENSMUSG00000079157	0.003913217	-0.22548723	-0.11069525	-0.04329083	-0.0018003215	0.023950575
ENSMUSG00000086146	0.1035056	-0.06561929	0.47771975	-0.14678249	-0.0031937931	-0.12853827
ENSMUSG00000017837	0.1469538	0.44095895	0.48620632	0.31127	0.12852773	0.24289794
ENSMUSG00000038742	0.19094147	-0.026411686	0.39031482	0.19527966	0.11994564	-0.06020822
ENSMUSG00000029862	0.009599232	-0.11443479	-0.0053419145	0.032967582	-0.031977303	-0.015982112
ENSMUSG00000020310	0.051227514	0.009074894	0.17061442	0.10016792	0.046932906	-0.012378335
ENSMUSG00000111324	0.029599428	-0.08937536	-0.18041478	-0.07306579	0.0006935313	-0.075619556
ENSMUSG00000074968	-0.015735464	-0.09813359	-0.23053646	-0.068729386	-0.063136525	-0.04249069
ENSMUSG00000030519	0.0146772	-0.0079751415	-0.16147658	-0.018271858	0.04224896	0.12525488
ENSMUSG00000112549	0.07495046	-0.118562825	0.24978557	-0.28334108	0.042601127	-0.078030005
ENSMUSG00000107013	0.15503699	-0.06224551	0.26714638	-0.1050041	0.09791858	-0.079586856
ENSMUSG00000020359	0.13150117	0.23007226	0.64932936	0.25481948	0.04207705	0.09489384
ENSMUSG00000034789	0.0988558	0.34625512	0.50961757	0.24422191	0.06976393	0.1753743
ENSMUSG00000111986	0.0015999766	-0.13637617	-0.1559017	-0.21547477	-0.011274424	-0.11707276
ENSMUSG00000108244	0.061334558	0.42118093	0.21504758	0.3166749	0.0927286	0.17875388
ENSMUSG00000024095	0.04709695	0.32277498	0.009233982	0.2138174	0.07747023	0.233874
ENSMUSG00000038291	0.017384486	0.08162617	-0.016308088	0.100101486	-0.019640038	0.13807347
ENSMUSG00000025935	0.029572519	0.28929383	-0.025460633	0.15674259	0.032608204	0.18725337
ENSMUSG00000097413	0.007765891	0.026539288	-0.15798533	0.023093356	0.054165296	0.18054147
ENSMUSG00000040040	0.02934695	0.23024188	-0.042591475	0.17702563	-0.03308468	0.13262758
ENSMUSG00000071350	0.027299194	0.25252452	-0.18939449	0.19695394	-0.036357902	0.20821413
ENSMUSG00000084856	0.033323523	0.08234559	-0.15535331	-0.0027422083	0.018103661	-0.026858712
ENSMUSG00000050936	0.15264572	0.38112956	0.5470197	0.33660898	0.13733397	0.15842982
ENSMUSG00000030269	0.038843203	0.34596962	0.13808334	0.14792319	0.026438985	0.1995572
ENSMUSG00000066150	0.04520678	0.3578543	0.23955171	0.22067885	0.05346382	0.21287389
ENSMUSG00000072720	0.013946751	-0.16175382	-0.12939745	-0.20612374	0.017974438	-0.0637463
ENSMUSG00000097174	0.06559637	0.4345956	0.45085013	0.2595154	0.047098264	0.1680763
ENSMUSG00000028559	0.04054292	0.3261437	0.07065017	0.19799888	0.056000013	0.18154773
ENSMUSG00000044702	0.037376206	0.3225626	0.13692446	0.24887902	0.03204325	0.21396357
ENSMUSG00000087561	0.037771348	0.18954484	0.06297688	0.13242479	0.045842487	0.13220006
ENSMUSG00000020964	0.03161263	0.22021492	0.053580727	0.100386746	0.012890117	0.14963526
ENSMUSG00000001017	0.09500175	0.4718746	0.4216165	0.305043	0.09104518	0.17031913
ENSMUSG00000040952	0.22316122	0.49284852	0.73356813	0.32376885	0.119872436	0.21936464
ENSMUSG00000039929	0.022278674	0.20115823	-0.03963661	0.14620073	0.010607573	0.14205717
ENSMUSG00000055214	0.014925566	-0.053112607	-0.145603	-0.027668275	-0.04095027	0.093485124
ENSMUSG00000038342	0.032366607	0.24353148	-0.030736165	0.20528354	0.032517314	0.15789342
ENSMUSG00000009894	0.034996398	0.33723158	0.002960679	0.14387684	0.02711397	0.22883086
ENSMUSG00000019132	0.06865483	0.44106597	0.36491013	0.2815816	0.08434005	0.21517888
ENSMUSG00000023089	0.040462364	0.25837842	0.15437894	0.25084746	0.083791144	0.18454964
ENSMUSG00000020492	0.07141445	0.37744147	0.30236652	0.24807015	0.07982071	0.23654105
ENSMUSG00000025026	0.038298532	-0.12499711	-0.026149103	-0.062285993	0.06062678	-0.022363042
ENSMUSG00000026725	0.008099357	-0.15079857	-0.14944945	-0.15713468	0.018623248	-0.08053802
ENSMUSG00000073627	0.074152164	0.6346336	0.3175454	0.31767547	0.10465695	0.2655005
ENSMUSG00000057069	0.009624801	0.15939578	-0.20560247	0.08314626	-0.043776236	0.18930592
ENSMUSG00000085334	0.09970541	-0.046388764	0.5249719	0.2706389	0.026116703	-0.10886809
ENSMUSG00000074887	0.06957202	0.10395819	0.29010892	0.19285515	0.055788636	0.10809612
ENSMUSG00000072082	0.054856773	0.336705	0.21467166	0.29399493	0.09186202	0.20716633
ENSMUSG00000054580	0.017057395	-0.074399926	-0.13188109	-0.0052061705	-0.039087195	-0.014160638
ENSMUSG00000045251	0.05307812	0.23723426	0.49869874	0.21926454	0.06348097	0.12135
ENSMUSG00000040025	0.06849407	0.37510362	0.26617894	0.20947643	0.08469409	0.2062154
ENSMUSG00000040843	0.03816503	0.38304576	0.057063736	0.21331306	0.05732039	0.23346122
ENSMUSG00000055833	0.048477158	0.30641648	0.048822228	0.17027375	0.08060522	0.15583953
ENSMUSG00000050174	0.03271054	0.5275287	0.18546577	0.26411548	0.08506143	0.25905687
ENSMUSG00000079469	0.045967612	0.35982302	0.15485485	0.20650855	0.06293074	0.22334057
ENSMUSG00000038369	0.02269564	0.16252019	-0.12606552	0.22526096	0.011317534	0.15376964
ENSMUSG00000046764	0.06664296	-0.11498936	0.15262054	-0.10182738	0.043013643	-0.031248512
ENSMUSG00000030986	0.07555153	-0.010231289	0.34305224	0.09969487	0.054003175	-0.028655656
ENSMUSG00000020622	-0.058103435	-0.17434548	-0.20594911	-0.19020176	-0.04548415	-0.15009716
ENSMUSG00000029580	0.23366612	0.50166464	0.6885918	0.3584055	0.14642565	0.19669615
