gene_id	SET1A mean gb	SET1A mean promoter	ZC3H4 mean gb	ZC3H4 mean promoter	H3K4me3 mean gb	H3K4me3 mean promoter
ENSMUSG00000010517	0.039663784	0.48226237	0.057197083	0.290643	0.010439517	0.20749548
ENSMUSG00000029405	0.06391125	0.43570578	0.20207173	0.27718756	0.110442676	0.2457305
ENSMUSG00000030718	0.03069926	0.3155471	-0.009075233	0.20013502	0.029058246	0.22445004
ENSMUSG00000035356	0.055060323	-0.46523225	0.0015634489	-0.300067	0.154688	-0.22741841
ENSMUSG00000041057	0.065387316	0.43860158	0.31264046	0.23545879	0.08809016	0.23008147
ENSMUSG00000107799	0.10436559	0.027946284	0.4979205	0.2779323	0.07530712	-0.015415263
ENSMUSG00000023991	0.08440065	0.25318238	0.2161347	0.15651445	0.08022428	0.21283168
ENSMUSG00000042055	0.026107104	0.30416197	-0.00075651903	0.17679007	-0.023036283	0.1743295
ENSMUSG00000036985	0.0006641113	0.07950923	0.011713495	0.1457793	0.02656874	0.06936817
ENSMUSG00000028560	0.061082046	0.48672432	0.19775485	0.25335073	0.10084996	0.26616296
ENSMUSG00000035354	0.030614484	0.27027228	-0.022115365	0.17287463	0.045874022	0.18720609
ENSMUSG00000021549	0.034109168	0.3932659	-0.005619325	0.2151059	0.020586146	0.26134393
ENSMUSG00000028599	0.02733711	-0.020184288	-0.041073125	0.100019805	0.03738451	0.059603423
ENSMUSG00000028291	0.0783139	0.37604085	0.3748377	0.22244146	0.087074585	0.22150481
ENSMUSG00000000275	0.07594831	0.21112897	0.18131389	0.24212268	0.08947591	0.17402877
ENSMUSG00000026434	0.105137594	0.5031209	0.46896762	0.31186005	0.10690734	0.1810705
ENSMUSG00000026274	0.029290346	0.30867425	0.0061841817	0.14556012	0.0024706034	0.22915469
ENSMUSG00000028360	0.015381583	-0.051802542	-0.14910634	0.019332377	-0.019473465	0.050877005
ENSMUSG00000026087	0.040279057	0.29926747	0.22097574	0.22497235	0.05374187	0.19547297
ENSMUSG00000039253	0.026107797	0.08673051	-0.07454201	0.079234205	-0.003001185	0.11222049
ENSMUSG00000022035	0.031507526	0.3443146	0.087946534	0.21510115	0.05163146	0.19914128
ENSMUSG00000025428	0.0917362	0.4016895	0.38388422	0.25750887	0.100381374	0.21888083
ENSMUSG00000075324	0.012325912	0.07213323	-0.16174869	0.1006151	-0.056091078	0.15807751
ENSMUSG00000030704	0.04833069	0.37352023	0.09567262	0.2959949	0.10139842	0.19250049
ENSMUSG00000037788	0.0055691614	0.0011635912	-0.11857286	0.029539874	-0.0324803	0.118757166
ENSMUSG00000063888	0.14482151	0.33521596	0.63815165	0.24607518	0.08495775	0.18539996
ENSMUSG00000038143	0.059012644	0.014075324	0.23467983	0.084216334	0.04232484	0.1101596
ENSMUSG00000024817	0.0387155	0.40927574	0.14353555	0.28394574	0.07505579	0.21986236
ENSMUSG00000028702	0.035261456	0.23818296	0.1007302	0.1795369	0.01012944	0.19361854
ENSMUSG00000014633	0.032482132	0.391971	0.046018112	0.18524486	0.008614118	0.23514138
ENSMUSG00000067369	-0.007797851	-0.11843767	-0.20697376	-0.019386638	-0.040750537	-0.002739688
ENSMUSG00000048578	0.09097929	0.45116228	0.42863193	0.28470755	0.10211385	0.21743311
ENSMUSG00000029120	0.025804268	-0.10442582	-0.017201422	-0.0071465746	0.040218793	0.03986937
ENSMUSG00000046434	0.22415797	0.55036044	0.6331894	0.3790705	0.15373543	0.2228727
ENSMUSG00000038762	0.054452665	0.3598732	0.2658105	0.13129918	0.041799378	0.19850859
ENSMUSG00000046138	0.029531676	0.4036088	-0.06221376	0.23135704	0.025498409	0.2492528
ENSMUSG00000004771	0.0394217	0.30628058	-0.06178973	0.13480444	0.07294562	0.22499825
ENSMUSG00000097655	0.016885154	-0.033266965	-0.1477337	0.042681903	0.040297993	-0.02047091
ENSMUSG00000063760	0.00984822	-0.032060284	-0.17876056	-0.01628762	-0.06541824	0.15033054
ENSMUSG00000059897	0.05198735	0.19366772	0.18569243	0.11590161	0.05549733	0.14714776
ENSMUSG00000031754	0.049378812	0.37219754	0.23528211	0.21759331	0.071372	0.23202586
ENSMUSG00000054256	0.06942583	0.066614725	0.10132468	0.044038195	0.068612255	0.13755967
ENSMUSG00000101365	0.038915627	-0.047372844	0.19157796	0.259118	0.02996488	-0.06742245
ENSMUSG00000019894	0.043123093	0.19131912	0.09192237	0.28544918	0.040157832	0.09828688
ENSMUSG00000021728	0.044516914	0.2219671	0.08534317	0.25211224	0.083622776	0.15293007
ENSMUSG00000048170	0.053534053	0.25189644	0.19148497	0.17347875	0.06739155	0.1579801
ENSMUSG00000050549	0.02164913	0.07466631	-0.066902645	0.06999538	-0.03237928	0.067132525
ENSMUSG00000010721	0.031543802	0.36405566	-0.019862939	0.27061146	0.051816687	0.23578183
ENSMUSG00000059552	0.19297642	0.41028598	0.6497064	0.32252455	0.12283577	0.18966423
ENSMUSG00000026821	0.07849942	0.26552328	0.34868866	0.25776175	0.07188231	0.13740464
ENSMUSG00000050199	0.05709834	0.26987323	0.20262621	0.2836796	0.08820109	0.13247302
ENSMUSG00000042246	0.025705708	-0.022278337	-0.06777069	0.04489969	0.019522937	0.0031170738
ENSMUSG00000038679	0.011452563	0.21586901	-0.094297215	0.33235577	0.06895095	0.186559
ENSMUSG00000024646	0.05704815	0.07413798	0.2406004	0.25412977	0.0723829	0.09931704
ENSMUSG00000037270	0.027608333	0.22974856	-0.022182688	0.13360776	-0.005007638	0.1322861
ENSMUSG00000023827	0.061040953	0.2731728	0.35012528	0.25830942	0.073232815	0.17380679
ENSMUSG00000033161	0.04598664	0.38736415	0.24708043	0.24884124	0.07333702	0.2027462
ENSMUSG00000001627	0.069637805	0.53033996	0.37626484	0.30166793	0.10041476	0.22486351
ENSMUSG00000031403	0.12940356	0.19277619	0.56905687	0.29506484	0.09174936	0.090357415
ENSMUSG00000041453	0.24728866	0.4432325	0.7737953	0.3266783	0.11290571	0.17507723
ENSMUSG00000030213	0.07630279	0.1517354	0.3839467	0.24309622	0.06668788	0.027026927
ENSMUSG00000021171	0.028202826	0.3898103	-0.043098893	0.24244693	-0.0116373245	0.24964337
ENSMUSG00000078429	0.06874689	0.35150704	0.22571614	0.18941823	0.089748316	0.18538408
ENSMUSG00000032374	0.02841973	0.28175843	-0.02980243	0.21413665	0.026794275	0.19549349
ENSMUSG00000083190	0.058109067	-0.12534279	0.10838488	-0.087113805	0.082213454	-0.07111721
ENSMUSG00000045039	0.044765227	0.27893698	0.03575394	0.1354891	0.060210727	0.20531806
ENSMUSG00000097901	0.061974354	-0.08369185	0.04251234	-0.05511915	0.040248305	-0.081106864
ENSMUSG00000027555	-0.61765087	-0.61523527	-0.59706795	-0.28170833	-0.2142192	-0.27472806
ENSMUSG00000003037	0.028173817	0.38306332	0.2098135	0.21853763	0.010227663	0.22132792
ENSMUSG00000052299	0.0353759	0.22659379	0.062844634	0.2034248	0.02457251	0.14474988
ENSMUSG00000036983	0.032497983	0.28646293	0.054692633	0.25700763	0.031942744	0.13689993
ENSMUSG00000034777	0.044588815	-0.0039135353	0.0394597	0.08582868	0.059687693	0.07488863
ENSMUSG00000078952	0.15605283	0.10808569	0.5555786	0.31334433	0.09800775	0.0064537777
ENSMUSG00000028082	0.052981384	0.175744	0.28250623	0.14620337	0.042668648	0.12247008
ENSMUSG00000030867	0.058835104	0.2402548	0.22882695	0.09693462	0.05948185	0.24936245
ENSMUSG00000029304	0.15978555	0.075897686	0.59205735	0.30120263	0.08769378	0.03671995
ENSMUSG00000026425	0.03776419	0.33881137	0.007138168	0.25885302	0.064443395	0.22214282
ENSMUSG00000028194	0.027068751	0.15578675	-0.10423656	0.1952291	0.04864134	0.072829455
ENSMUSG00000037112	0.03918863	0.2504321	0.20976177	0.15975238	0.009554804	0.1602878
ENSMUSG00000100150	0.005625583	-0.11613752	-0.16479222	-0.1870847	0.008170322	-0.110300526
ENSMUSG00000036568	0.1723659	-0.049735516	0.5712769	-0.008362756	0.05171102	-0.058741514
ENSMUSG00000028789	0.060993735	0.24981794	0.20928274	0.17413329	0.062473137	0.18131447
ENSMUSG00000050587	0.001621456	-0.13852163	-0.18704394	-0.123499624	-0.02114763	-0.060281236
ENSMUSG00000039578	0.016602911	-0.02127771	-0.057306916	0.07264635	-0.011399782	0.08566663
ENSMUSG00000000751	0.047954954	0.33648944	0.15643917	0.22757468	0.060282517	0.21644107
ENSMUSG00000032540	0.019233666	0.124207266	-0.110870786	0.067202955	0.011671021	0.12278255
ENSMUSG00000028948	0.07081582	0.36646524	0.3777274	0.21659052	0.06680196	0.18023026
ENSMUSG00000041712	0.083987094	0.3955468	0.44233984	0.28276578	0.10327621	0.22104716
ENSMUSG00000028646	0.059689477	0.3349175	0.27653384	0.27328408	0.07258683	0.19953302
ENSMUSG00000026082	0.05230307	0.33211964	0.20184897	0.27533245	0.079564825	0.18505432
ENSMUSG00000021294	0.04074964	0.22190505	0.0038180214	0.16737168	0.07529616	0.15765385
ENSMUSG00000095432	0.06053156	0.158216	0.16355346	0.20927304	0.07713521	0.07880107
ENSMUSG00000057130	0.08517139	0.35332713	0.39772287	0.24537829	0.088583134	0.19178455
ENSMUSG00000050973	0.055328187	0.31247205	0.1009236	0.25622556	0.09473516	0.20351104
ENSMUSG00000034343	0.02911097	0.3592705	-0.017594239	0.16705565	0.044370927	0.23726378
ENSMUSG00000038510	0.042765185	0.2730785	0.101364255	0.24902749	0.067893155	0.17432442
ENSMUSG00000024406	0.23065501	0.16800794	0.4841105	0.30419126	0.15437704	0.17050552
ENSMUSG00000026705	0.030167008	0.29280323	0.029549489	0.1933332	-0.006115642	0.13766597
ENSMUSG00000038860	0.032012746	0.22379585	0.041277777	0.13343792	0.04621915	0.15087518
ENSMUSG00000009905	0.034073085	0.30986398	0.21703696	0.24570683	-0.002791004	0.15153973
ENSMUSG00000015932	0.032377247	-0.49152228	0.017583026	-0.2961164	0.11391322	-0.22693314
ENSMUSG00000087153	-0.61765087	-0.61523527	-0.59706795	-0.28170833	-0.2142192	-0.27472806
ENSMUSG00000046318	0.015228447	-0.050229184	-0.14314878	-0.11156205	0.008419541	0.044137355
ENSMUSG00000084799	0.11889601	0.21967727	0.5350406	0.2038871	0.06628752	0.15738639
ENSMUSG00000029093	0.013921522	0.09070276	-0.1474797	0.01213882	0.0487602	0.13020204
ENSMUSG00000026603	0.03704924	0.13583638	0.030326482	0.14223896	0.06293446	0.10212253
ENSMUSG00000028019	0.03525697	0.055595417	0.087555274	0.26350868	0.04363139	0.070489615
ENSMUSG00000031935	0.040004693	0.420779	0.2503867	0.23553896	0.022899183	0.21479629
ENSMUSG00000073427	0.042024	0.31130517	0.13647397	0.30560192	0.080820315	0.13745722
ENSMUSG00000026799	0.029495703	0.17923065	0.014444989	0.09841629	0.02396393	0.072562784
ENSMUSG00000022099	0.12619382	0.34189066	0.4370826	0.3256153	0.12751469	0.16045326
ENSMUSG00000004127	0.09885132	0.5457912	0.4393214	0.29532632	0.07503232	0.19484203
ENSMUSG00000034755	-0.05587307	-0.22504322	-0.21599023	-0.13005295	-0.04218065	0.010173002
ENSMUSG00000020647	0.05151336	0.20453618	0.3062711	0.15814082	0.037648864	0.13722792
ENSMUSG00000032599	0.053637724	0.26859233	0.15468924	0.23084487	0.06956586	0.17935033
ENSMUSG00000025980	0.1611348	0.4947903	0.596932	0.31675068	0.12536176	0.24035665
ENSMUSG00000038740	0.024977708	0.004512771	-0.058233947	0.073439784	0.035839345	0.05446112
ENSMUSG00000031889	0.07329634	0.2958323	0.3499401	0.22530572	0.07304748	0.18545923
ENSMUSG00000030126	0.025163162	0.2501859	-0.04249739	0.1256121	0.035357036	0.2149259
ENSMUSG00000038214	0.0819853	0.39820522	0.2715026	0.33163682	0.1294667	0.19557753
ENSMUSG00000042589	0.034449205	0.3712861	-0.027884109	0.1295753	0.068643205	0.23096696
ENSMUSG00000030020	0.02123862	-0.03553171	0.0312542	0.113681085	0.009271638	0.0097985985
ENSMUSG00000018412	0.07665808	0.22443931	0.24500819	0.14689647	0.07163448	0.15668142
ENSMUSG00000046185	0.03097876	0.2581689	0.12635256	0.14433844	0.03555209	0.17386341
ENSMUSG00000030677	0.09259741	0.14279525	0.33793998	0.084026754	0.054302175	0.1773538
ENSMUSG00000042608	0.040690117	0.26108712	0.049521387	0.31558174	0.075479224	0.1367137
ENSMUSG00000027499	0.016536983	0.18644656	-0.18938555	0.010922545	-0.02904356	0.17081471
ENSMUSG00000048706	0.02689828	0.084048666	-0.051822647	0.059487358	0.056271043	0.111284636
ENSMUSG00000071267	0.029015763	0.21803576	-0.046060823	0.18546115	0.033251192	0.17366189
ENSMUSG00000029447	0.13166039	0.45724252	0.52703315	0.3011879	0.103862435	0.20007552
ENSMUSG00000039183	0.0660352	0.372996	0.3772105	0.20159796	0.06008233	0.19977751
ENSMUSG00000024317	0.1160959	0.46460146	0.43048403	0.32621497	0.11630146	0.185354
ENSMUSG00000021188	0.024789184	0.27306473	-0.13811623	0.110989526	0.008637374	0.20886628
ENSMUSG00000063972	0.034987636	0.36024392	0.019309776	0.2135797	0.024349192	0.23532945
ENSMUSG00000027230	0.046181012	0.04027143	0.032817338	0.0012493938	0.065485	0.14405194
ENSMUSG00000018983	0.09821479	0.21177648	0.24326427	0.2181964	0.09055861	0.14523531
ENSMUSG00000030327	0.054651998	0.36201826	0.28032285	0.17274958	0.0680548	0.18601222
ENSMUSG00000032621	0.052992895	0.40337226	0.32307816	0.23641	0.05688786	0.17759192
ENSMUSG00000038070	0.022946889	0.10162724	-0.1201969	0.17629196	-0.041578427	0.06144888
ENSMUSG00000042079	0.31998733	0.023270601	0.7933866	0.19385898	0.10662863	0.021742288
ENSMUSG00000035778	0.0408005	0.122290164	0.03499745	0.24679549	0.068422735	0.13553874
ENSMUSG00000040029	0.035848226	0.22424959	0.07528474	0.20699964	0.016138257	0.19501515
ENSMUSG00000045594	-0.61765087	-0.61523527	-0.59706795	-0.28170833	-0.2142192	-0.27472806
ENSMUSG00000021313	0.020970248	0.10625304	-0.093431726	0.11671223	0.008846767	0.12952313
ENSMUSG00000087259	0.02145531	0.117560096	-0.1498986	0.05635628	0.051400453	0.11795813
ENSMUSG00000024404	0.024849199	0.34378296	-0.07136015	0.108935066	0.055374146	0.24668519
ENSMUSG00000036469	0.017679097	-0.0999837	-0.043518614	0.058050945	-0.008645839	-0.04930407
ENSMUSG00000054387	0.07927164	0.3532779	0.4545251	0.2225981	0.07351539	0.19996446
ENSMUSG00000051401	0.015769524	-0.09475162	-0.17936948	0.07658113	-0.044067454	-0.007184985
ENSMUSG00000027822	0.029439352	0.3213012	0.023712927	0.22436577	0.057212435	0.17707849
ENSMUSG00000028879	0.039281536	0.32225874	0.13552088	0.22537859	0.04533071	0.18385673
ENSMUSG00000057738	0.038291596	0.36090392	0.115532316	0.18934199	0.029765563	0.18727557
ENSMUSG00000061689	0.056352913	0.1636956	0.13938345	0.05150608	0.05417923	0.19089128
ENSMUSG00000060862	0.025829364	0.3209817	-0.08607682	0.22244121	0.03351894	0.20641711
ENSMUSG00000028514	0.043008	0.27952635	0.0646622	0.23398769	0.05563847	0.22268419
ENSMUSG00000033478	0.049843956	0.26233906	0.124054685	0.26036936	0.09186033	0.20175293
ENSMUSG00000004677	0.0199953	0.33338997	-0.030351277	0.17300794	0.024911195	0.23039192
ENSMUSG00000039770	0.07327091	0.3053154	0.3288401	0.23678309	0.08393209	0.14162657
ENSMUSG00000039220	0.169314	0.58415365	0.6954915	0.31731868	0.09786935	0.20717636
ENSMUSG00000027858	0.018991219	0.111862876	-0.11555914	0.09953624	0.009306578	0.14488152
ENSMUSG00000086859	0.32415906	0.15457712	0.85709673	0.17396308	0.0439261	0.09528007
ENSMUSG00000031822	0.109925605	0.23834288	0.34538263	0.1623286	0.08155923	0.20003562
ENSMUSG00000001260	0.017662369	-0.06482748	-0.13504297	0.024478476	0.042400293	-0.018832082
ENSMUSG00000092627	0.11046585	0.108538575	0.25444132	0.06035648	0.072430596	0.13656852
ENSMUSG00000015750	0.054536786	0.27741	0.20333974	0.1494038	0.07269205	0.17355007
ENSMUSG00000085022	0.0018501958	-0.16232723	-0.06507059	-0.16092376	-0.019278355	-0.022413725
ENSMUSG00000002265	0.07758158	0.21725775	0.27198222	0.28172702	0.08828942	0.09006752
ENSMUSG00000046909	0.20504145	0.3206757	0.77194554	0.3006138	0.0679657	0.12213695
ENSMUSG00000091563	0.037563194	0.19444211	0.09244602	0.18490067	-0.014123805	0.062228944
ENSMUSG00000034544	0.016411273	-0.104610965	-0.13145347	-0.09058504	0.020087058	0.036669455
ENSMUSG00000042364	0.07405506	0.2722701	0.17400298	0.1588782	0.08362843	0.16032186
ENSMUSG00000019986	0.03802991	0.30412734	0.031086633	0.26096746	0.06737294	0.1625072
ENSMUSG00000026229	0.039463237	0.45297346	0.12391122	0.19450533	0.04061712	0.26135695
ENSMUSG00000021678	0.10724087	0.17711985	0.3483974	0.28639928	0.10928555	0.14316845
ENSMUSG00000021975	0.035466336	0.28223866	0.09356358	0.21648163	0.023807963	0.21983193
ENSMUSG00000034883	0.046674393	0.3246201	0.02317605	0.10262377	0.0489654	0.2302805
ENSMUSG00000056260	0.046057705	0.06339687	0.2364222	0.22269861	0.05961052	0.033747163
ENSMUSG00000039568	0.17522828	0.40259537	0.48812038	0.34725776	0.14908957	0.21403076
ENSMUSG00000020802	0.039687745	0.24614038	-0.013063139	0.12548949	0.06610958	0.16057953
ENSMUSG00000042529	0.029357731	0.16540752	-0.11501673	0.11973787	0.012775041	0.1265141
ENSMUSG00000019188	0.12972596	0.23568292	0.51073825	0.20148742	0.070870645	0.15080792
ENSMUSG00000031730	0.046202235	0.36328074	0.2598035	0.26784334	0.05529	0.16468076
ENSMUSG00000021824	0.06602156	0.45380569	0.31262425	0.24785647	0.028256433	0.21162389
ENSMUSG00000037278	0.10428334	0.34305623	0.49216795	0.2899204	0.09705881	0.1619044
ENSMUSG00000020691	0.0658727	0.4131799	0.37167695	0.21577469	0.05756498	0.20093907
ENSMUSG00000025089	0.011836987	-0.11518291	-0.15959664	-0.02120276	0.014251003	0.048721455
ENSMUSG00000031960	0.13605708	0.26761287	0.4669046	0.29687217	0.1048382	0.15389337
ENSMUSG00000042401	0.04060211	0.20530196	0.19306482	0.1958601	0.058028366	0.1507795
ENSMUSG00000028576	0.043768987	0.19751965	0.2731427	0.23467197	0.0013611908	0.071642675
ENSMUSG00000041720	-0.019607916	-0.5599158	-0.09563495	-0.31095204	-0.082396686	-0.2529567
ENSMUSG00000000148	0.03022746	0.3811908	-0.004609454	0.22654301	-0.00025865954	0.23894463
ENSMUSG00000048065	0.039523866	0.03549348	0.3501328	0.27220953	0.05462269	-0.02518027
ENSMUSG00000001986	-0.05036501	-0.2621272	-0.107077844	-0.024553161	0.004022348	0.004849613
ENSMUSG00000035000	0.018898273	-0.036178358	-0.10492376	0.0646532	0.028530816	0.049879756
ENSMUSG00000035681	0.027824508	-0.008115513	-0.064855024	0.02103558	0.030797428	0.08968873
ENSMUSG00000064299	-0.13773473	-0.6129113	-0.20380418	-0.2738087	-0.15611838	-0.24774912
ENSMUSG00000030562	0.021712566	0.013583413	-0.13700801	0.097097225	0.0025322253	0.051739763
ENSMUSG00000031701	0.06529905	0.48376593	0.26954517	0.29225457	0.08504103	0.23289214
ENSMUSG00000032782	0.034035727	0.2614894	-0.004987408	0.21087761	0.024387836	0.17409718
ENSMUSG00000002052	0.040414806	0.3939538	0.13800786	0.18432416	0.061571475	0.2272514
ENSMUSG00000006589	0.21899174	0.108884305	0.62123674	0.22273438	0.09548444	0.11126549
